,dong,apt,addr_kr,exclusive_use_area,year_of_completion,floor,gu,transaction_real_price,predict,difference,ratio,ratio_Abs
1317,방화동,방화그린,방화동 839 방화그린,33.6,1993,11,강서구,21000,21989.72697385421,-989.7269738542091,-0.04712985589781948,0.04712985589781948
1318,상계동,상계주공8(저층),상계동 677 상계주공8(저층),47.25,1988,3,노원구,31000,32273.9517962823,-1273.951796282301,-0.04109521923491294,0.04109521923491294
1319,하계동,극동,하계동 271-3 극동,55.72,1988,8,노원구,28000,29526.362822392966,-1526.3628223929663,-0.05451295794260594,0.05451295794260594
1320,성수동2가,힐스테이트,성수동2가 843 힐스테이트,117.13,2009,8,성동구,107000,104645.86891540585,2354.131084594148,0.022001225089664934,0.022001225089664934
1321,공릉동,태강아파트,공릉동 81 태강아파트,59.34,1999,4,노원구,35000,31418.486932006348,3581.513067993652,0.10232894479981863,0.10232894479981863
1322,시흥동,현대(209),시흥동 209 현대(209),59.91,1996,13,금천구,24000,24067.953799306484,-67.95379930648414,-0.002831408304436839,0.002831408304436839
1323,수서동,삼익,수서동 708 삼익,60.0,1992,9,강남구,73000,73858.28059545203,-858.28059545203,-0.011757268430849725,0.011757268430849725
1324,신정동,신트리4,신정동 1277 신트리4,49.8,2000,7,양천구,28000,28848.54896846848,-848.5489684684799,-0.03030532030244571,0.03030532030244571
1325,중계동,중계그린1단지,중계동 502-1 중계그린1단지,44.1,1990,6,노원구,26400,24508.075170848406,1891.9248291515942,0.07166381928604523,0.07166381928604523
1326,종암동,극동,종암동 128 극동,84.96,2000,1,성북구,37000,39174.46722154627,-2174.4672215462706,-0.058769384366115424,0.058769384366115424
1327,중계동,중계무지개,중계동 512 중계무지개,49.54,1991,6,노원구,29500,28107.27215717099,1392.7278428290083,0.04721111331623757,0.04721111331623757
1328,마곡동,신안,마곡동 422 신안,59.98,1993,5,강서구,53500,50210.21407256603,3289.7859274339717,0.061491325746429376,0.061491325746429376
1329,금호동4가,대우,금호동4가 800 대우,59.97,2001,10,성동구,57000,53148.50142897018,3851.4985710298206,0.06757015036894422,0.06757015036894422
1330,수유동,수유프리미어엠,수유동 48-8 수유프리미어엠,15.13,2016,7,강북구,11800,10209.611359085346,1590.3886409146544,0.13477869838259782,0.13477869838259782
1331,상도동,대림아파트.상가,상도동 411 대림아파트-상가,84.89,1995,10,동작구,44700,48559.717187650895,-3859.7171876508946,-0.08634714066333098,0.08634714066333098
1332,온수동,온수힐스테이트,온수동 155 온수힐스테이트,121.28,2010,9,구로구,55200,53397.567996124584,1802.4320038754158,0.032652753693395216,0.032652753693395216
1333,천호동,강변그대가갤럭시,천호동 570 강변그대가갤럭시,84.96,2009,2,강동구,59000,56043.664402283284,2956.3355977167157,0.050107383012147726,0.050107383012147726
1334,잠원동,신반포11,잠원동 58-24 신반포11,76.4,1981,5,서초구,113000,111667.50217569301,1332.4978243069927,0.011792016144309669,0.011792016144309669
1335,중계동,염광,중계동 445 염광,59.34,1996,7,노원구,31800,32657.341577822615,-857.3415778226154,-0.026960426975553942,0.026960426975553942
1336,반포동,반포리체,반포동 30-26 반포리체,59.993,2010,20,서초구,116000,112651.4307715712,3348.5692284287943,0.028866976107144778,0.028866976107144778
1337,오류동,삼천리,오류동 340 삼천리,134.64,1998,5,구로구,41900,42255.76865241778,-355.76865241777705,-0.008490898625722602,0.008490898625722602
1338,연희동,성원,연희동 740 성원,84.95,2001,2,서대문구,48000,50425.454109193095,-2425.454109193095,-0.050530293941522815,0.050530293941522815
1339,자양동,우성1,자양동 579 우성1,59.91,1988,15,광진구,42700,49893.83289247144,-7193.832892471437,-0.1684738382311812,0.1684738382311812
1340,시흥동,벽산,시흥동 1010 벽산,114.84,2000,8,금천구,33800,36589.73538947909,-2789.7353894790867,-0.08253654998458837,0.08253654998458837
1341,자양동,이튼타워리버5차,자양동 856 이튼타워리버5차,84.96,2009,13,광진구,82500,83972.02728713442,-1472.0272871344205,-0.017842754995568734,0.017842754995568734
1342,등촌동,서광등촌마을2,등촌동 638 서광등촌마을2,84.93,1999,3,강서구,46000,47191.77072778618,-1191.7707277861773,-0.025908059299699505,0.025908059299699505
1343,신월동,신월시영,신월동 987-1 신월시영,50.67,1988,8,양천구,26000,25638.312108217728,361.68789178227235,0.01391107276085663,0.01391107276085663
1344,대흥동,마포태영,대흥동 660 마포태영,59.4,1999,10,마포구,59400,54557.407131110725,4842.5928688892745,0.08152513247288341,0.08152513247288341
1345,신림동,강남,신림동 1644 강남,46.72,1974,3,관악구,22000,21728.214517664856,271.7854823351445,0.012353885560688385,0.012353885560688385
1346,등촌동,등촌동아이파크,등촌동 715 등촌동아이파크,84.9958,2004,11,강서구,59500,59172.313114660734,327.68688533926615,0.0055073426107439686,0.0055073426107439686
1347,도림동,영등포아트자이,도림동 821 영등포아트자이,143.591,2014,30,영등포구,84800,84416.17686090554,383.82313909445656,0.004526216262906327,0.004526216262906327
1348,상월곡동,동아에코빌,상월곡동 101 동아에코빌,84.97,2003,6,성북구,41700,41286.13524108105,413.8647589189495,0.009924814362564737,0.009924814362564737
1349,상계동,상계주공7(고층),상계동 691 상계주공7(고층),49.94,1988,12,노원구,34000,31617.252849833276,2382.747150166724,0.07008079853431541,0.07008079853431541
1350,아현동,마포래미안푸르지오1단지,아현동 777 마포래미안푸르지오1단지,59.9452,2014,8,마포구,78700,74723.21556323295,3976.7844367670477,0.05053093312283415,0.05053093312283415
1351,둔촌동,둔촌주공4단지,둔촌동 170-1 둔촌주공4단지,99.61,1980,6,강동구,99000,103864.15343155232,-4864.153431552317,-0.0491328629449729,0.0491328629449729
1352,공릉동,태강아파트,공릉동 81 태강아파트,49.6,1999,8,노원구,26200,26930.030151615396,-730.0301516153959,-0.027863746244862438,0.027863746244862438
1353,노량진동,우성,노량진동 323 우성,124.77,1997,11,동작구,59000,60368.8179314465,-1368.8179314465015,-0.02320030392282206,0.02320030392282206
1354,신내동,진로,신내동 654 진로,101.86,1995,8,중랑구,44500,46485.70247438584,-1985.702474385842,-0.04462252751428858,0.04462252751428858
1355,성내동,성내동삼성아파트,성내동 590 성내동삼성아파트,84.99,1999,8,강동구,63500,57196.56591968419,6303.434080315812,0.09926667843017027,0.09926667843017027
1356,오금동,상아,오금동 165 상아,84.98,1988,10,송파구,67000,69523.98703415318,-2523.9870341531787,-0.037671448270942966,0.037671448270942966
1357,개봉동,동도센트리움(70-12),개봉동 70-12 동도센트리움(70-12),116.27600000000001,2002,10,구로구,35000,37182.217656914065,-2182.2176569140647,-0.06234907591183042,0.06234907591183042
1358,하계동,건영,하계동 271-3 건영,74.58,1988,8,노원구,41700,41513.26956926384,186.73043073616282,0.00447794797928448,0.00447794797928448
1359,구로동,구일우성,구로동 1259 구일우성,59.44,1998,3,구로구,29700,28857.52130355481,842.4786964451887,0.02836628607559558,0.02836628607559558
1360,중곡동,중곡2단지,중곡동 190-26 중곡2단지,55.87,1976,5,광진구,24800,25300.81530612596,-500.8153061259618,-0.020194165569595232,0.020194165569595232
1361,문정동,건영1,문정동 72-3 건영1,84.81,1996,11,송파구,69000,62388.48572864887,6611.51427135113,0.09581904741088595,0.09581904741088595
1362,청량리동,미주,청량리동 235-1 미주,101.65,1978,8,동대문구,50000,57485.449929497714,-7485.449929497714,-0.1497089985899543,0.1497089985899543
1363,행당동,서울숲더샵,행당동 155-1 서울숲더샵,84.18,2014,25,성동구,78000,84762.90592828665,-6762.905928286651,-0.08670392215752117,0.08670392215752117
1364,방학동,대상타운현대아파트,방학동 720-1 대상타운현대아파트,84.78,2001,19,도봉구,47000,48462.56197912159,-1462.5619791215868,-0.031118339981310358,0.031118339981310358
1365,하계동,벽산,하계동 271-3 벽산,70.56,1988,12,노원구,37700,38425.22487361954,-725.2248736195397,-0.019236734048263652,0.019236734048263652
1366,거여동,현대1차,거여동 362 현대1차,84.91,1992,4,송파구,56000,54922.40811654545,1077.5918834545519,0.01924271220454557,0.01924271220454557
1367,하계동,미성,하계동 280 미성,72.17,1989,1,노원구,35000,36051.38909203511,-1051.3890920351114,-0.030039688343860324,0.030039688343860324
1368,신림동,관악산휴먼시아 2단지,신림동 1735 관악산휴먼시아 2단지,84.97,2008,11,관악구,43000,42638.22253804893,361.7774619510674,0.008413429347699241,0.008413429347699241
1369,신도림동,신도림우성3,신도림동 637 신도림우성3,84.75,1993,14,구로구,49000,49763.01531605533,-763.0153160553309,-0.015571741143986345,0.015571741143986345
1370,구의동,현대프라임,구의동 631-1 현대프라임,59.82,1997,16,광진구,53000,57416.700823617066,-4416.700823617066,-0.08333397780409559,0.08333397780409559
1371,원효로1가,용산 더프라임,원효로1가 41 용산 더프라임,84.976,2014,21,용산구,77000,80308.28845394297,-3308.288453942965,-0.04296478511614241,0.04296478511614241
1372,답십리동,청계한신휴플러스,답십리동 1002 청계한신휴플러스,73.96,2010,13,동대문구,59500,53607.83687598361,5892.1631240163915,0.09902795166414104,0.09902795166414104
1373,염창동,우성2,염창동 287-1 우성2,84.7,1992,9,강서구,44000,43520.12311588754,479.876884112462,0.010906292820737773,0.010906292820737773
1374,잠원동,한강,잠원동 49-8 한강,84.53,1989,10,서초구,118500,113986.84220214897,4513.157797851032,0.03808571981308888,0.03808571981308888
1375,문배동,CJ나인파크,문배동 24-6 CJ나인파크,97.24,2007,31,용산구,71000,73870.38524769717,-2870.385247697166,-0.04042796123517135,0.04042796123517135
1376,상계동,상계주공1(저층),상계동 765 상계주공1(저층),71.89,1988,4,노원구,38500,39720.654442163424,-1220.6544421634244,-0.03170531018606297,0.03170531018606297
1377,수색동,대림한숲,수색동 415-1 대림한숲,114.18,2003,6,은평구,50300,51943.58421657176,-1643.5842165717622,-0.032675630548146366,0.032675630548146366
1378,구로동,현대,구로동 74-30 현대,61.77,1988,12,구로구,34000,33332.95515348627,667.0448465137306,0.019618966073933253,0.019618966073933253
1379,신천동,파크리오,신천동 17 파크리오,84.79,2008,1,송파구,115900,97308.21005528914,18591.789944710865,0.160412337745564,0.160412337745564
1380,성수동2가,대명루첸,성수동2가 840 대명루첸,84.95,2009,5,성동구,43000,73228.3531920921,-30228.353192092094,-0.7029849579556301,0.7029849579556301
1381,방학동,신동아아파트1,방학동 271-1 신동아아파트1,112.49,1990,8,도봉구,35000,41181.09765132488,-6181.0976513248825,-0.17660279003785379,0.17660279003785379
1382,창동,창동주공3단지(해등마을),창동 347 창동주공3단지(해등마을),79.07,1990,15,도봉구,40000,43549.926868397495,-3549.926868397495,-0.08874817170993737,0.08874817170993737
1383,반포동,반포미도,반포동 60-4 반포미도,84.96,1987,14,서초구,119500,120712.90045049951,-1212.90045049951,-0.010149794564849456,0.010149794564849456
1384,역삼동,래미안그레이튼,역삼동 763-16 래미안그레이튼,84.97,2009,6,강남구,115000,113715.29973068515,1284.7002693148534,0.011171306689694377,0.011171306689694377
1385,월계동,동신,월계동 436 동신,71.77,1983,7,노원구,28500,28612.56795791056,-112.56795791055993,-0.003949752909142453,0.003949752909142453
1386,창신동,창신쌍용1,창신동 702 창신쌍용1,79.87,1992,2,종로구,44500,41812.81863040029,2687.1813695997116,0.06038609819325195,0.06038609819325195
1387,신월동,장수마을,신월동 1037 장수마을,69.31,2008,13,양천구,32000,29406.017213665567,2593.9827863344326,0.08106196207295102,0.08106196207295102
1388,돈암동,이수브라운스톤돈암,돈암동 636 이수브라운스톤돈암,84.97,2004,8,성북구,53900,51718.872766253044,2181.1272337469563,0.040466182444284904,0.040466182444284904
1389,후암동,삼안리치10차,후암동 123-51 삼안리치10차,84.14,2005,1,용산구,60000,51332.667804709585,8667.332195290415,0.1444555365881736,0.1444555365881736
1390,암사동,롯데캐슬퍼스트,암사동 414-2 롯데캐슬퍼스트,84.81,2008,12,강동구,79000,74561.01523973915,4438.98476026085,0.05618968050963101,0.05618968050963101
1391,봉천동,두산,봉천동 1708 두산,59.92,2000,14,관악구,44000,46922.027406698224,-2922.027406698224,-0.06640971378859599,0.06640971378859599
1392,응봉동,대림(2차),응봉동 97 대림(2차),59.91,1989,10,성동구,43800,42796.8193852054,1003.1806147945972,0.02290366700444286,0.02290366700444286
1393,신내동,새한,신내동 795 새한,59.57,1998,6,중랑구,29000,27569.50541685254,1430.4945831474615,0.04932739941887798,0.04932739941887798
1394,신정동,목동신시가지12,신정동 326 목동신시가지12,53.46,1988,10,양천구,62000,56642.6903441786,5357.309655821402,0.08640822025518391,0.08640822025518391
1395,방화동,신동아,방화동 796 신동아,84.81,1995,7,강서구,37500,46042.70795438504,-8542.707954385041,-0.22780554545026777,0.22780554545026777
1396,중계동,주공7,중계동 363-1 주공7,44.1,1993,1,노원구,18300,19680.073201648203,-1380.0732016482034,-0.07541383615563953,0.07541383615563953
1397,문정동,문정시영,문정동 145 문정시영,25.65,1989,4,송파구,27000,24908.797436159744,2091.2025638402556,0.07745194680889836,0.07745194680889836
1398,행당동,행당한신,행당동 349 행당한신,84.95,2003,5,성동구,59000,60862.79528802828,-1862.7952880282828,-0.031572801492004796,0.031572801492004796
1399,신당동,삼성,신당동 843 삼성,114.91,1999,6,중구,64000,63917.3011157637,82.69888423629891,0.0012921700661921705,0.0012921700661921705
1400,문정동,훼밀리,문정동 150 훼밀리,117.585,1988,11,송파구,118700,105916.59320727449,12783.40679272551,0.10769508671209359,0.10769508671209359
1401,장안동,래미안장안2차(329-3),장안동 329-3 래미안장안2차(329-3),81.05,2007,18,동대문구,49000,50314.12652439244,-1314.1265243924427,-0.02681890866107026,0.02681890866107026
1402,수서동,삼성,수서동 747 삼성,84.97,1997,13,강남구,98000,99074.58377374688,-1074.5837737468828,-0.01096514054843758,0.01096514054843758
1403,쌍문동,현대1,쌍문동 54 현대1,84.66,1990,9,도봉구,30000,31212.504863062608,-1212.504863062608,-0.0404168287687536,0.0404168287687536
1404,암사동,현대홈타운,암사동 400 현대홈타운,84.98,2004,19,강동구,70700,62864.20110595896,7835.798894041043,0.11083166752533301,0.11083166752533301
1405,묵동,금호어울림,묵동 386 금호어울림,101.97,2003,2,중랑구,46000,47121.48694758604,-1121.4869475860396,-0.02438015103447912,0.02438015103447912
1406,신정동,목동신시가지10,신정동 311 목동신시가지10,53.82,1987,8,양천구,61000,60537.266671939586,462.73332806041435,0.007585792263285481,0.007585792263285481
1407,상계동,상계주공10(고층),상계동 666 상계주공10(고층),45.9,1988,12,노원구,29900,27452.5001921385,2447.499807861499,0.08185618086493307,0.08185618086493307
1408,잠원동,한강,잠원동 49-8 한강,84.53,1989,4,서초구,110000,111794.94442541813,-1794.944425418129,-0.016317676594710263,0.016317676594710263
1409,번동,신원,번동 204 신원,59.96,2000,3,강북구,25500,27610.544796108585,-2110.5447961085847,-0.08276646259249351,0.08276646259249351
